/I34/D X,/I34/D Y
1.695600000000015,1.27472209313834e-12
1.699200000000015,1.277168012001441e-12
1.702800000000015,1.279661462660558e-12
1.706400000000015,1.282203780466256e-12
1.710000000000015,1.284796339029606e-12
1.713600000000015,1.287440550995633e-12
1.717200000000015,1.290137869020887e-12
1.720800000000015,1.292889786724695e-12
1.724400000000015,1.295697839454421e-12
1.728000000000016,1.298563605348513e-12
1.731600000000016,1.301488706277905e-12
1.735200000000016,1.304474808694556e-12
1.738800000000016,1.307523624744449e-12
1.742400000000016,1.310636913130939e-12
1.746000000000016,1.313816480186092e-12
1.749600000000016,1.31706418081692e-12
1.753200000000016,1.320381919585166e-12
1.756800000000016,1.323771651698911e-12
1.760400000000016,1.327235384035313e-12
1.764000000000016,1.33077517624423e-12
1.767600000000016,1.334393141813502e-12
1.771200000000016,1.3380914490713e-12
1.774800000000016,1.341872322390553e-12
1.778400000000016,1.345738043186275e-12
1.782000000000016,1.349690951070988e-12
1.785600000000016,1.35373344501275e-12
1.789200000000016,1.357867984415284e-12
1.792800000000016,1.362097090267429e-12
1.796400000000016,1.366423346338109e-12
1.8,1.370849400317746e-12
